LIGHT_RISK,GEOMETRY_RISK,SURFACE_RISK,LIGHT_GEOMETRY_SURFACE,SEVERE_ACCIDENT_RATE,SEVERITY_MEAN,SEVERITY_VAR,COUNT,cluster
35.14607259929591,17.995683195756968,3.4742629443235993,Dark with Lighting | T intersection | Unknown,31.818181818181817,2.659090909090909,0.2764270613107824,44,3
43.22747372316093,20.227048074676073,3.4742629443235993,Dark without Lighting | Not at intersection | Unknown,28.947368421052634,2.6842105263157894,0.27596017069701284,38,3
35.14607259929591,20.227048074676073,3.4742629443235993,Dark with Lighting | Not at intersection | Unknown,26.984126984126984,2.7301587301587302,0.20020481310803903,63,3
31.253151054779956,20.227048074676073,3.4742629443235993,Daylight | Not at intersection | Unknown,23.870056497175142,2.7584745762711864,0.18910771222400688,708,3
29.716249273647843,16.478155403382456,3.4742629443235993,Limited Light | Cross intersection | Unknown,21.951219512195124,2.7804878048780486,0.17560975609756097,41,3
31.253151054779956,17.995683195756968,3.4742629443235993,Daylight | T intersection | Unknown,19.26605504587156,2.8042813455657494,0.1640306936079999,327,3
31.253151054779956,18.01565066670927,3.4742629443235993,Daylight | Multiple intersection | Unknown,17.647058823529413,2.823529411764706,0.15441176470588233,17,3
29.716249273647843,20.227048074676073,3.4742629443235993,Limited Light | Not at intersection | Unknown,17.094017094017094,2.8290598290598292,0.14294134983790163,117,3
31.253151054779956,16.478155403382456,3.4742629443235993,Daylight | Cross intersection | Unknown,16.18705035971223,2.841726618705036,0.1409240838376231,278,3
16.348581583910835,20.227048074676073,3.4742629443235993,Unknown | Not at intersection | Unknown,14.06926406926407,2.857142857142857,0.1270529903935545,462,3
