LIGHT_RISK,GEOMETRY_RISK,SURFACE_RISK,LIGHT_GEOMETRY_SURFACE,SEVERE_ACCIDENT_RATE,SEVERITY_MEAN,SEVERITY_VAR,COUNT,cluster
43.22747372316093,20.02737336515311,6.999018251169509,Dark without Lighting | Dead end | Paved,60.0,2.4,0.2666666666666666,10,2
43.22747372316093,20.227048074676073,7.60298458749407,Dark without Lighting | Not at intersection | Unpaved,54.61538461538461,2.4,0.35038759689922505,130,2
31.253151054779956,20.02737336515311,7.478695695131458,Daylight | Dead end | Gravel,52.63157894736842,2.473684210526316,0.26315789473684204,19,2
43.22747372316093,20.227048074676073,7.478695695131458,Dark without Lighting | Not at intersection | Gravel,52.194543297746144,2.4400948991696323,0.322713530175851,843,2
43.22747372316093,20.227048074676073,6.999018251169509,Dark without Lighting | Not at intersection | Paved,51.852234031575684,2.4225570116603032,0.36188122159453495,9691,2
29.716249273647843,20.227048074676073,7.478695695131458,Limited Light | Not at intersection | Gravel,42.06896551724138,2.5637931034482757,0.2774432731820621,580,2
29.716249273647843,20.227048074676073,7.60298458749407,Limited Light | Not at intersection | Unpaved,42.04545454545455,2.5681818181818183,0.27115987460815033,88,2
35.14607259929591,20.227048074676073,6.999018251169509,Dark with Lighting | Not at intersection | Paved,41.682162780718066,2.565822724455252,0.28039203361098275,20973,2
35.14607259929591,20.227048074676073,7.478695695131458,Dark with Lighting | Not at intersection | Gravel,40.643274853801174,2.590643274853801,0.24835794275522613,342,2
31.253151054779956,20.227048074676073,7.60298458749407,Daylight | Not at intersection | Unpaved,39.324116743471585,2.5913978494623655,0.2725777524319584,1302,2
